Sample_Site,DATE,Sp,root_leaves,Plot_ID,Plot_num,Treatment,Tube#,Plot,code,1-Methyladenosine,1-Methylhistidine,2_3-Dihydroxybenzoate,2-hydroxyglutaric acid,3_4-Dihydroxyphenylacetate (DOPAC),3-Methylphenylacetic acid,4-Pyridoxate,Acetyllysine,Aconitate,Adenosine,ADP-glucose,AICAR,Alanine/Sarcosine,Allantoate,Allantoin,alpha-Ketoglutarate,aminocaproic acid,AMP/dGMP,Anthranilate,Arginine,Ascorbate,Asparagine,Aspartate,Citraconate,Citrate/isocitrate,Citrulline,Creatine,Creatinine,Cystathionine,Cysteine,Cytidine,Cytosine,dCDP,Deoxyadenosine,deoxycytidine,Deoxyuridine,Dimethylglycine,FAD,GDP,Glucosamine,Glutamine,Glutathione,Glycerate,Guanine,Guanosine,Histamine,Histidine,Histidinol,homocitrulline,Homoserine/Threonine,hydroxybutyrate,Hydroxyisocaproic acid,Hydroxyproline,Indole,Indole-3-carboxylate,Indoleacrylate,Jasmonate,Kynurenic acid,Lactate,L-Argininosuccinate,Leucine/Isoleucine,Lysine,Malate,Methionine,Methionine sulfoxide,myo-Inositol,N-Acetyl-beta-alanine,N-Acetylglutamate,NAD+,NADP+,Nicotinamide,Nicotinate,Ophthalmate,Ornithine,Orotate,Pantothenate,Phenylalanine,Phenyllactic acid,Phenylpropiolic acid,Phenylpyruvate,Phosphoenolpyruvate,pimelic acid,Prephenate,Proline,Pyridoxine,Pyroglutamic acid,Pyruvate,Quinolinate,Ribose phosphate,S-Adenosyl-L-methioninamine,Salicylate,Sedoheptoluse bisphosphate,Serine,Shikimate,S-Methyl-5--thioadenosine,S-Ribosyl-L-homocysteine,Succinate/Methylmalonate,Sucralose,Taurine,Thiamine,Thymidine,Thymine,Trehalose/Sucrose,Tryptophan,Tyrosine,Uracil,Uridine,UTP,Valine/betaine,Vanillin,Xanthine,Xanthurenic acid,Xylitol,xylose
Kessler,42552,SONU,root,2W,2,W,70,2,Kessler.SONU.root.2.W,18635.68461,49.33322946,2010237.016,112114.7309,1175861.19,45212.03022,541820.0189,45229.15958,21442785.65,7882.643059,0,184569.3107,225723.7016,74324.19263,10976.38338,765.2521246,1684139.754,1368.928234,14347.72427,48887.51653,2465.902738,5424771.483,3914760.151,21108772.43,67566392.82,7408.842304,0,241.6694051,58.66505194,0,53057.16714,1502.235127,0,0,37933.27668,108751.0859,71844.91974,531.6467422,864.5127479,1727.513692,591433.3333,0,164263.3617,3557.389991,58636.27007,0,29676.30784,0,167.7607177,933162.7951,1168157.696,266734.0888,754.8566572,0,0,0,143047.7809,183.2281398,6761980.17,2333.131256,1681305.005,2251.614731,272116241.7,60355.12748,26877.71483,219582.2474,20089.66006,19477.60151,0,0,0,154884.9858,314.7847025,3678.785647,0,179623.4183,558562.2285,163269.594,116.8562795,81178.13975,13750.61379,67045.97734,249.0270066,54208.04533,8.531633617,4497224.74,669350.0472,3629.557129,5752.971671,0,4379432.483,422.9386213,474982.6251,6319.344665,123991.3126,59.19070822,1163542.965,0,6262.427762,282.5620397,85582.93673,1458.045326,9966147.309,202353.2578,294662.9839,82245.81681,538529.8395,328.1432483,408708.4986,65834.39093,42.08882908,135.3057602,1651923.513,164599.1501
Kessler,42552,SONU,root,3C,3,C,71,3,Kessler.SONU.root.3.C,11160.00954,0,4178922.71,63491.75573,642994.084,7646.168893,944689.1221,217322.3282,7811144.084,124166.6031,0,148136.7366,391562.2137,11308.29198,35987.40458,3168.837786,5309158.397,1653.826336,0,8867.887405,107.0931298,2528669.847,2589652.672,9442160.305,77439208.02,17352.6145,0,147.7320611,0,0,25014.82824,301.8397901,0,5363.822519,93253.59733,344743.3206,125764.0267,1830.140267,2499.937023,3600.541985,191376.5267,0,350414.5992,21709.42748,119930.916,0,48633.87405,0,93.17054389,3616894.084,1342873.092,291414.5992,7908.859733,5026.748092,114.2535305,352.4884542,60322.39504,1418.561069,4515246.183,685.8770038,5302378.817,239.8131679,136040744.3,76039.80916,115430.6298,366288.4542,23104.83779,40981.18321,0,583.2725191,0,99257.72901,1032.871183,2193.132634,0,369274.6183,1248123.092,43452.17557,547.0382634,251194.8473,943.793416,82329.23664,1312.387405,71271.23092,0,2740666.985,428261.9275,268.1545802,5547.729962,99.83540076,2935017.176,3543.538168,1481634.542,141.4396947,2429.527672,0,860129.8664,800.2491412,32789.47519,0,277523.9504,2433.26813,37496574.43,274315.7443,584588.4542,102375.3817,1282095.42,0,307807.4427,73102.46183,561.6733779,1596.545802,464921.5649,344332.6336
Kessler,42552,SONU,root,4W,4,W,74,4,Kessler.SONU.root.4.W,10195.17174,1256.675172,4513062.807,27900.00981,481218.3513,98804.61237,2137751.717,538282.3356,4268010.795,23163.17959,0,142919.9215,94929.11678,52968.22375,67715.41708,3606.84789,9149278.705,16401.737,0,575518.3513,365.1155054,17919293.42,6187440.628,2680540.726,59476133.46,13933.70952,0,107.3969578,2450.819431,0,104389.0088,2445.113837,0,2961.286555,166304.4161,248230.5201,118027.2816,14191.19725,3852.975466,3643.747792,669102.4534,0,431611.0893,28097.7527,150174.1904,3708.402355,576627.1835,114.4569185,681.8200196,1857284.593,320188.5182,156442.002,1996.161923,20755.46614,26.14235525,96.96498528,62433.0422,584.4779195,4512129.539,21722.68891,9138098.135,40612.40432,98759568.2,149227.2816,203564.1806,898265.1619,15902.1001,73613.19921,118.1918548,221.8628067,0,80227.54661,5027.802748,211010.1079,204.1933268,236571.3445,2423606.477,5235.886163,16845.45633,263546.1237,1332.567223,51013.26791,952.4770363,106501.7664,2306.089303,1277406.281,73959.07753,142.8403337,4732.577036,0,3066018.646,16857.09519,649842.1982,1654.882237,97.72397448,195.978999,557124.5339,1721.311089,34158.66536,162.6010795,281792.9342,6255.270854,38127026.5,783676.2512,1023856.722,104953.2875,1251707.556,0,382765.3582,157225.5152,1332.703631,2868.654563,728900.0981,104658.7831
Kessler,42552,SONU,root,5C,5,C,75,5,Kessler.SONU.root.5.C,88519.99034,632.5910145,7707869.565,6020459.903,6059360.386,50453.43961,1539385.507,652120.1932,43312570.05,54184.19324,0,159684.2512,788263.4783,174954.9758,27543.08213,15888.51208,16167362.32,5590.521739,17955.24638,168675.6522,10834.29952,43619826.09,18434135.27,13246637.68,968540096.6,14167.09179,147.7360386,2177.458937,1465.137198,0,357710.8213,7981.264734,91.01109179,1671.083092,183178.3575,334251.9807,351388.599,0,1156.636715,11578.77295,1983942.029,0,1596359.42,149626.6667,658143.4783,291.485314,587096.715,93.96307246,833.5048309,4042061.836,6963746.86,904137.1981,4599.31401,9655.368116,156.1143961,0,170726.9565,752.9678261,12231004.83,4073.102415,16146772.95,12783.49758,2050463768,215768.8889,138232.5604,23145758.45,137456.1353,75249.29469,0,0,72.53171981,22289.71981,951.228599,14777.75845,18747.16908,1270814.493,2431012.56,16738.09662,2466.635749,538332.9469,33347.10145,379652.7536,6410.823188,103679.0338,92315.51691,1923536.232,2196970.048,6092.7343,311963.285,275.9856039,8398535.266,149133.7198,1789899.517,53577.84541,137423.7681,190.9896618,7438907.246,0,63627.80676,24644.87923,314769.5652,10293.40097,10449971.01,1298097.585,1573804.831,273404.1546,3272191.304,0,1383150.725,310307.6329,1439.21256,3693.07343,805812.0773,478784.6377
Kessler,42552,SONU,root,5W,5,W,76,5,Kessler.SONU.root.5.W,29405.36122,0,3633534.221,169200,50281.95817,219176.4259,1052083.65,117775.1901,8481796.578,16055.91255,0,233350.6654,523307.2243,20092.98479,9274.135932,0,1684160.646,1754.467681,22360.54183,89610.29468,31791.42586,9728821.293,4578749.049,4013635.932,154034695.8,8434.218631,78.29895437,521.671673,0,0,66552.1673,2556.779468,0,2103.769962,70380.93156,82554.73384,109911.4068,525.0997148,0,4418.214829,689481.5589,0,357457.1293,20799.63878,46666.34981,0,109520.3422,17.60859316,184.4560837,2215160.646,1530518.061,175843.7262,1421.61597,2817.250951,0,221.4869772,136686.2167,2349.535171,6474211.977,655.3881179,1679486.692,5228.43346,333894771.9,40288.25095,43627.47148,571463.8783,19342.28137,38704.68631,0,216.4139734,81.55769011,162632.4144,939.8365019,8113.214829,4508.228137,290712.1673,554054.0875,14526.48289,23842.71863,98952.56654,8332.518061,84785.27567,11433.82129,59294.25856,96.78231939,791840.1141,327707.7947,2881.764259,9444.295627,368.1030418,4933534.221,3714.25,1438601.711,8772.112167,157467.8707,0,1977019.011,39.92465779,28933.09886,630.6377376,61008.03232,966.6634981,13670275.67,442553.8023,216840.5894,44549.07795,566424.3346,0,293626.1407,81808.9924,165.8762357,201.8137833,1508126.426,313409.3156
Kessler,42552,SONU,root,6C,6,C,77,6,Kessler.SONU.root.6.C,9374.396872,0,1364208.211,52864.51613,292199.0225,24212.27761,440346.5298,76528.71945,5890694.037,19321.80841,148.1305963,63620.1564,184178.2991,14301.91593,1467.063539,3279.173021,1411143.695,364.831085,754.658651,81529.46237,264.0794721,5229758.553,2311237.537,5086507.331,63314105.57,12198.24047,0,511.828348,113.8237537,0,60529.34506,1045.268817,0,760.7891496,54793.45064,66288.93451,79389.87292,3564.490714,168.0046921,3543.375367,318148.6804,0,121043.695,602.8786901,69374.18377,0,68094.60411,0,259.6937439,660008.6999,878172.434,98237.63441,1118.347996,374.6265885,0,0,129721.9941,53.35026393,9846295.21,479.7248289,1408438.905,7372.848485,193452297.2,20758.76833,33655.11241,146115.1515,11628.10362,11712.57087,0,66.49810362,26.60729228,105617.2043,874.0715543,12729.37439,0,210511.5347,397215.2493,1404.341153,4692.128055,52992.97165,4868.111437,57413.48974,1941.200391,34153.77322,144.4990225,1125262.952,487037.9277,1807.744868,13875.30792,261.9824047,1406554.252,0,234452.1994,3623.00391,158621.4076,75.39795699,965696.9697,0,14221.29032,466.744868,77815.69892,1395.650049,9565487.781,249886.1193,193513.6852,34662.18964,471624.4379,862.9469208,224713.2942,67567.087,0,57.86891496,74304.75073,181050.1466
Kessler,42552,SONU,root,6W,6,W,78,6,Kessler.SONU.root.6.W,49336.34597,0,3271740.525,43305.09232,288674.5384,736254.4218,3131802.721,456175.413,15667541.3,22950.58309,0,194927.0165,549172.206,39542.89602,41961.69096,16182.37123,11055947.52,2650.952381,12699.61127,142404.6647,11967.74538,8493172.012,10708697.76,5797436.346,416918853.3,44015.09232,0,1816.449951,193.005345,0,96039.48494,2787.194363,0,3527.198251,110956.3654,197421.4772,293141.5938,176.7373178,2543.552964,7889.60447,638755.102,0,1228538.387,30118.63946,160801.8465,0,312469.8737,0,869.8802721,2416648.202,4807115.646,808649.9514,1424.294461,13039.10593,147.3730807,0,165213.6054,1778.768707,55316997.08,2464.958212,11043556.85,12243.88727,1305653061,114895.5296,114026.8222,2029441.205,101716.4237,99981.53547,0,949.6873664,54.27118562,329129.1545,6409.353741,18896.50146,5294.944606,743910.1069,2583457.726,13277.29835,6106.474247,372990.9621,27918.86297,299702.0408,10133.98445,69659.26142,14889.09621,8136304.179,3105641.399,2601.446064,74951.42857,0,8412435.374,22164.71331,1879387.755,15312.42954,224872.7891,63.02913508,4541869.776,0,54235.49077,640.3049563,228270.2624,4658.287658,23006297.38,1705656.948,1160678.328,89611.87561,1566286.686,0,576842.4684,524477.7454,260.0827988,1216.660836,2923597.668,236612.1477
Kessler,42552,SPCO,root,1C,1,C,80,1,Kessler.SPCO.root.1.C,126555.8601,0,2584389.414,134856.1437,30070.21739,263018.9036,4865704.159,33681.81474,17612835.54,34972.70321,0,90773.46881,302867.1078,31239.31947,21998.84688,12092.86389,5337956.522,7448.249527,2721.482042,51075.06616,16121.55955,36525671.08,96545.55766,6763282.609,372919659.7,15737.3913,0,499.6804348,0,0,125074.1966,2894.220227,98.41361059,2704.507561,56079.43289,291050.2836,350662.2873,199.9345936,0,3420.804348,249723.913,0,1215697.543,82889.7259,39971.51229,0,100108.6011,0,0,1041110.586,3411958.412,303208.034,2254.034972,545.0521739,209.2429112,474.7267486,151792.7221,4370.617202,17025396.98,2819.159735,5331853.497,2901.680529,421096124.8,74560.21739,36333.33648,480976.1815,243947.9206,201507.0888,0,0,53.00916824,740992.5331,0,3939.21172,6646.470699,357416.4461,757481.8526,44313.62004,2152.901701,211112.0983,28042.38185,306972.9679,9695.500945,211452.1739,1711250.473,26136143.67,3187076.56,8540.965974,8398.354442,0,730011.9093,117360.1134,430027.1267,6177.177694,253496.2193,0,3663423.44,0,47539.30057,44171.28544,399096.4083,12124.05482,16876701.32,234932.5142,887946.1248,262704.0643,1739772.212,939.5363894,1003893.195,431762.2873,1097.224953,4690.320416,267682.8922,357575.7089
Kessler,42552,SPCO,root,2C,2,C,81,2,Kessler.SPCO.root.2.C,54999.38756,310.2090909,234651.866,133100.1914,2292.23445,161929.4737,611680.7656,276522.6794,3251238.278,11588.73684,0,30518.21053,213840.2871,150164.1148,25666.60287,132.7414354,4325906.22,458.3399043,90.41656459,312634.1627,17102.89952,5988562.679,3150866.986,1944813.397,44138736.84,22766.9378,0,224.3054545,3573.065072,0,76900.72727,2119.650718,0,293.3892823,83836.52632,68460.28708,351466.4115,0,0,21622.73684,1763686.124,0,1100267.943,46104.66986,66709.63636,0,178229.5694,39.26850718,707.3373206,1487544.498,1431335.885,9437.992344,3357.984689,1408.054545,147.38,0,180633.0144,20989.76077,7114816.268,11516.45933,4320037.321,9609.636364,237339521.5,89735.97129,30282.77512,338197.6077,48910.99522,39579.0622,0,0,82.48516746,530107.2727,1171.429665,26233.84689,4583.726316,245900.3828,918812.3445,6991.697608,187.5133014,88853.63636,19100.689,275120.0957,1756.697608,343834.4498,158490.4306,1437128.23,1520242.105,6708.748325,5437.407656,1652.111005,368104.7847,14729.7799,825492.0574,2582.999043,498755.2153,0,2469454.545,93.96152153,72248.30622,0,111309.5694,4894.974163,14774689,292382.9665,426451.7703,210457.6077,1021842.105,4648.857416,355713.7799,21066.77512,2052.669856,2601.825837,2791452.632,613554.4498
Kessler,42552,SPCO,root,2W,2,W,82,2,Kessler.SPCO.root.2.W,28234.48999,14.3949571,225563.8704,11131.19161,1410.547188,58148.94185,401955.2908,26562.21163,1256344.137,41971.80172,0,26933.27931,192103.6225,76749.15157,5043.612011,3932.076263,1279547.188,3593.07531,329.0948522,20194.35653,5238.2755,7447871.306,2977417.541,1184979.028,11118093.42,6063.090562,0,85.65382269,0,0,202785.7007,3315.493804,0,153.8469971,26054.16587,51910.6387,136602.9552,0,0,2958.319352,150134.6997,0,260812.0114,45924.8999,114041.7541,0,12505.6816,0,0,759652.8122,743397.0448,48146.71115,823.8940896,0,0,0,158366.7302,41.51225929,4462562.44,639.9525262,1275770.257,1684.428027,165525071.5,23615.06196,28334.00381,9029.052431,28385.6244,19627.8551,0,0,94.04280267,174885.1287,51.5435939,1423.29266,4057.409914,127149.6663,347901.2393,8678.826501,2533.868446,36057.14013,9796.510963,50444.04194,2721.031459,30812.71687,150706.7684,1833503.337,872031.4585,2892.457579,412.0184938,422.5175405,161301.4299,0,260909.5329,2407.29552,309520.2097,42.29489037,1091315.539,65.79059104,9397.132507,451.7559581,99269.68541,1156.79409,5370688.275,60774.90944,176294.9476,155772.5453,822073.8799,510.0521449,279953.6702,89851.70639,31.03056244,836.3256435,112295.0429,317311.2488
Kessler,42552,SPCO,root,3C,3,C,83,3,Kessler.SPCO.root.3.C,5776.036019,35.33775355,966695.7346,25798.02844,0,6766.263507,1207387.678,86018.28436,1538790.521,149009.0047,62.28158294,48078.04739,171637.9147,9031.021801,59096.70142,2356.054976,2915680.569,7653.650237,1009.81327,14108.90995,1139.340284,4140385.782,1240091.943,990597.1564,23527251.18,16603.43128,3247.898578,3278.334597,106.4338389,35.83429384,105245.4976,2572.557346,0,1668.758294,61127.64929,120197.346,115923.128,293.6559242,0,5630.185782,1377009.479,0,214967.4882,23453.78199,122607.3934,21.5676872,43476.51185,0,81.95449289,3304545.024,331092.0379,103278.9573,7304.959242,4033.737441,0,193.8674882,54861.45024,121514.8815,3663022.749,566.4539336,2912995.261,146.217346,39034530.81,70818.23697,83892.01896,396011.4692,11470.03791,38012.07583,0,0,18.90156398,46806.76777,455.9578199,5866.581991,209.5391469,64411.14692,801777.5355,91370.93839,183.7777251,16487.4218,459.9430332,49187.19431,4326.338389,48047.96209,251409.6682,1418295.735,99448.62559,348.3527014,1108.843602,0,98701.80095,39.37964929,1139573.46,602.4382938,1062.632227,48.31423697,239763.2227,0,123554.3128,0,160296.2085,2578.659716,29238208.53,151988.5308,384078.3886,142991.7536,745623.7915,1809.815166,157196.7773,35281.09005,790.4575355,1066.723223,234715.8294,166134.4076
Kessler,42552,SPCO,root,3W,3,W,84,3,Kessler.SPCO.root.3.W,64442.38051,0,458224.7423,26236.0731,363.5408622,25064.45173,524260.2624,42057.86317,1894418.932,8108.946579,162.5043112,6595.425492,126814.9953,7926.684161,6978.873477,6977.004686,1623003.749,936.7810684,0,10129.5314,3182.78538,421754.8266,921422.5867,1400267.104,6832857.545,8257.674789,0,168.9391753,65.45927835,0,31264.51734,571.0738519,0,0,56841.45267,101527.8351,50762.00562,0,0,2023.515464,34425.64199,0,207664.4799,13484.07685,39129.98126,0,5870.245548,39.93051546,0,289975.7263,741168.9784,32018.84724,502.0898782,0,0,0,140952.2962,276.0538894,2418943.768,24.12287723,1618935.333,983.6438613,35161780.69,31826.35426,10107.80694,2372.12746,14144.26429,7961.373946,0,0,43.37147142,195309.2784,0,852.3903468,0,83483.67385,505713.2146,5772.950328,44665.96064,44599.18463,11024.29241,68221.57451,3933.894096,44225.2671,40612.35239,2590857.545,596345.9231,3801.83224,0,96.50084349,117557.4508,0,103268.9784,2489.433927,335417.9944,0,840980.881,0,52377.89128,0,107778.8191,630.0149953,6925253.983,43751.28397,127659.7001,135832.4274,440255.4827,8301.273664,268939.4564,10633.13964,362.5329897,140.5203374,250682.8491,155035.9888
Kessler,42552,SPCO,root,5C,5,C,87,5,Kessler.SPCO.root.5.C,152862.2624,0,9523697.719,0,17546.93916,55056.59696,7920771.863,753223.7643,70144448.67,123959.8859,0,121970.9125,561669.3916,305384.981,64833.07985,50507.77567,14959230.04,17558.21293,32.21278517,346736.3118,185601.5209,55407328.9,23417.30989,42632984.79,654578992.4,27238.84981,7996.462928,16584.04943,6833.722433,0,291812.9278,7401.721483,0,789.8969582,130940.4943,174930.6084,721053.0418,281.3611217,0,21950.6654,2899806.084,0,2310432.51,345765.019,241140.2091,723.0137833,715095.6274,70.92014259,1730.573194,2945034.221,4174342.205,586519.3916,2399.834601,379.3835551,502.2954373,0,185561.0266,6594.026616,10050760.46,4213.653992,14938526.62,29473.12738,1138592205,273543.9163,303694.962,2496785.171,179364.6388,337499.4297,0,0,415.2554183,733223.0038,1414.575095,27573.90684,5093.508555,727859.5057,2547091.255,36782.68061,57433.47909,1189680.608,63629.04943,289166.9202,45383.8403,128320.057,2743519.962,2938775.665,2489765.209,13881.9962,98557.69962,290.8048479,2693570.342,23853.04183,1339959.125,24702.94677,147692.9658,838.9952471,5243059.886,0,208127.4715,22698.6692,248854.943,15854.91445,10739695.82,552501.4259,1594220.532,264100.1901,2194329.848,0,1211789.924,1204058.935,2381.681559,6802.977186,3101192.966,1139616.92
Kessler,42552,SPCO,root,6C,6,C,88,6,Kessler.SPCO.root.6.C,203051.7724,0,4296865.672,1306486.007,20523.84328,379486.0075,7630420.709,1496616.604,46656996.27,115576.3993,127.4199627,105062.5,488198.1343,7643.946828,26135.11194,14120.63433,26887098.88,35303.18097,3277.643657,369457.0896,14894.35634,57777360.07,24282873.13,20778180.97,531195615.7,16646.58582,0,2153.885261,1190.262127,0,363306.4366,6859.888993,88.71685634,2391.543843,111260.541,197756.903,503935.9142,2349.74347,878.3111007,8094.076493,1248737.873,0,1945777.985,197004.1978,307715.5784,0,357022.3881,53.93713619,2827.776119,2817544.776,3746486.94,805334.8881,8606.791978,6654.276119,3241.311567,679.2005597,176851.5858,5420.88153,23526791.04,3098.128731,26844085.82,17454.45896,797401399.3,428445.4291,273938.9925,2413741.604,377890.4851,357462.6866,0,0,71.01168843,960600.7463,3095.749067,35401.3153,30183.15299,654456.0634,5429070.896,59068.18097,38024.73881,345202.7985,25886.47388,460476.0261,39576.8097,127522.5746,2329230.41,3864926.306,4568997.201,12610.36381,49364.21642,472.7781716,2329007.463,12565.12127,1037416.045,28379.31903,188988.5261,748.5416978,7274007.463,0,176394.9627,25314.56157,342018.3769,15631.72575,14973964.55,960837.6866,2250354.478,771860.6343,2755098.881,0,1668034.515,1360158.582,1452.860075,10470.57836,899654.291,1135379.664
RMBL,42583,ACLE,root,1,1,C,128,1,RMBL.ACLE.root.1.C,100290.628,95.59461836,1072706.28,512207.2464,8823.990338,960746.57,3984828.019,215424.8309,30309217.39,59296.23188,0,36124.86957,196676.0386,130412.8502,38001.00483,2963.392271,11518753.62,21759.09179,2457.935266,64459.75845,18602.02899,22729362.32,11341913.04,7897997.101,260463381.6,50929.17874,0,1794.422222,161.974686,0,171878.1643,3404.903382,0,924.6798068,60899.07246,190101.5459,215327.9227,561.4785507,0,4696.918841,612847.2464,0,987234.7826,102953.1401,282406.087,0,143415.4589,0,45.67372947,1539033.816,3560917.874,156637.1981,140.4407729,1442.750725,0,0,161119.9034,1875.023188,60497352.66,2062.2,11503072.46,2467.063768,551110241.5,247248.6957,40440.44444,2049509.179,161334.4928,103071.401,0,0,56.74616425,747751.3043,1136.811594,6263.851208,6832.659903,402967.1498,2431972.947,15887.97101,27484.57971,222723.3816,20903.09179,277836.4251,12977.25604,84083.15942,1597616.425,7943717.874,7052234.783,7885.648309,14949.29469,586.3401932,1140237.681,1393.647343,421980.8696,4260.284058,258439.8068,0,3531759.42,0,109761.3527,2712.218357,172809.2754,3326.782609,16153458.94,633640.9662,1353836.715,404555.6522,1918238.647,826.5325604,714504.9275,230321.9324,3197.269565,5886.172947,233716.5217,724935.3623
RMBL,42583,ACLE,root,2,2,W,129,1,RMBL.ACLE.root.2.W,88030.21484,254.9990234,894773.9258,34173.78906,2209.138672,331248.5352,992062.5,543569.1406,4758904.297,9450.901367,0,26033.32031,382136.7188,250318.75,17357.60742,1158.71875,11295927.73,3841.65332,4427.710938,678169.7266,28575.86914,14775927.73,6120730.469,2844573.242,28633486.33,37775.00977,0,459.0621094,4701.245117,0,133908.3984,4544.736328,0,364.1072266,125767.0898,174737.4023,440515.7227,0,0,18129.0625,3637107.422,0,966690.4297,163860.5469,123702.7344,34.78953125,246258.2031,39.79886719,2129.126953,1618609.375,2002290.039,6847.121094,6433.999023,341.1551758,347.6170898,0,181734.375,1849.029297,5392040.039,21029.79492,11282539.06,10600.54688,295112500,295466.4063,53485.52734,520763.8672,93464.62891,46316.50391,0,0,63.61371094,809890.1367,2858.904297,54240.66406,18763.56445,393477.5391,1766212.891,12373.96484,87.75743164,130251.9531,25907.92969,383710.4492,12130.6543,942572.5586,344006.543,2685124.023,2514295.898,7370.129883,7942.453125,309.409082,526547.8516,185.8397461,1187134.766,4788.991211,513943.6523,142.5514648,4191358.398,0,149529.9805,716.9029297,199415.332,8869.40332,15079980.47,619057.3242,808469.4336,591145.3125,1635091.797,2761.123047,795214.9414,25015.98633,7482.615234,21020.92773,4134791.016,1020795.898
RMBL,42583,ACLE,root,3,3,C,130,3,RMBL.ACLE.root.3.C,5355.911848,386.8551659,30526.47393,8016.636967,54.63091943,14811.45024,163336.1137,116813.7441,312998.7678,20566.42654,110.717346,4326,177325.0237,18137.92417,71399.18483,196.0162085,2022064.455,195.2232227,1852.339336,95075.54502,1358.873934,1542541.232,474278.9573,196487.2986,1735872.038,31621.89573,0,224.5744076,332.6544076,0,123564.1706,3638.288152,0,710.994218,95640,97329.19431,192852.1327,0,0,10841.7346,1655322.275,0,140702.9384,32654.91943,51886.54028,169.5883412,59684.81517,0,19.39149763,1811872.038,350716.3981,1005.401896,9462.363981,711.2778199,0,24.52076777,116440.5687,546.9931754,626792.2275,4164.521327,2019290.047,1125.72891,8801531.754,66403.31754,32575.09005,24107.72512,2327.603791,3559.585782,0,0,0,62127.96209,953.7687204,45175.99052,0,56965.06161,524437.8199,2509.627488,234.6404739,8817.126066,462.0849289,44243.52607,932.64891,222329.0995,43908.85308,503702.2749,111426.1611,338.4690047,0,74.66778199,36354.25592,0,794441.6114,291.9530806,1331.305213,106.7849289,223774.218,0,75694.20853,0,308657.8199,1066.836019,33398995.26,94644.98578,205222.9384,224103.5071,614338.1043,2031.203791,143733.8389,1429.612322,904.4095735,1068.933649,133328.5308,130384.9289
RMBL,42583,ACLE,root,4,4,W,131,3,RMBL.ACLE.root.4.W,33387.69953,0,144975.2113,48627.59624,904.4659155,29506.30047,394152.8638,85554.97653,4364231.925,4517.08169,0,16774,160264.4131,40991.04225,3877.612207,3144.921127,1877482.629,101.8777465,1581.168075,557440.2817,6649.631925,4655012.207,2282914.554,1868076.995,22153079.81,22402.30047,131.7193427,284.5168075,2616.498592,0,50724.92958,1202.328638,0,0,32200.12207,49772.39437,215426.7606,0,0,9818.431925,2182296.714,0,390619.4366,47087.13615,33479.3615,31.51599061,125842.1596,0,2030.717371,982109.8592,858633.1455,14131.44601,4814.668545,0,0,0,146245.0704,13126.50704,3375745.54,14576.43192,1871115.493,12573.93427,129780469.5,40397.25822,25071.11737,131309.2019,47909.76526,21872.77934,0,0,84.19805634,316218.4038,575.9053521,48027.01408,6347.008451,140346.5728,428809.0141,7132.221596,396.2097653,24998.38498,10148.77934,83058.1784,1963.128638,797698.5915,33950.41315,1246223.474,301100.1878,3967.4723,975.2122066,85.07103286,209557.3709,0,571554.4601,10978.85446,220910.4225,0,1544869.484,0,100724.507,0,66851.48357,5118.892019,12869549.3,192881.5023,221459.4366,210256.7136,1013893.897,3516.792488,338939.7183,21486.23474,649.9874178,1971.613146,3262630.047,276778.1221
RMBL,42583,ACLE,root,5,5,C,132,5,RMBL.ACLE.root.5.C,122588.4837,899.0453935,431507.2937,166878.7908,2764.889635,76045.83493,1139954.894,178366.3148,8751626.679,27528.21497,0,18572.87908,427278.8868,250113.7236,34224.60653,66.31166027,7987956.814,2100.286948,27447.34165,922874.7601,43172.54319,6276721.689,4446170.825,2861464.491,69084952.02,54250.07678,0,439.13762,10071.79463,451.6754319,112289.2514,2584.958733,1697.737044,242.7649712,71464.10749,118536.6603,726670.5374,106.1143954,0,25220.10557,4027428.983,0,915823.0326,98992.89827,114248.0806,0,320467.1785,71.24363724,1831.362764,2101166.987,1373950.096,11440.23033,18462.97505,2465.333013,384.2942418,0,192989.9232,2931.103647,5295159.309,33482.39923,7977364.683,15236.13244,318568714,222835.0288,27237.33205,837582.6296,70581.70825,46637.29367,0,0,107.2634357,900086.1804,1639.258157,79925.76775,20908.27255,383949.3282,1558001.919,16039.44338,8094.476008,167012.8599,27810.11516,389661.0365,10613.26296,845523.1286,489607.2937,3098928.983,2199925.144,6012.165067,9343.549904,802.8614203,441682.2457,89.51237044,1118530.71,11158.55086,455099.3282,0,4031933.781,0,273665.739,0,133075.4319,4656.431862,15271756.24,691002.8791,813696.5451,729025.5278,1985826.296,3923.334933,477735.1248,69848.21497,2602.257198,3021.850288,2717619.002,468234.1651
